regime,D_v,n_run,diag_path,history_path,history_records,projection_mode,projection_floor,projection_tol,dt,nsteps,frames,noise,runtime_seconds,net_mass_change_projection,expected_net_change,bookkeeping_error,mass_added_low,mass_removed_high,mass_removed_simplex,mass_added_transfer_fallback,mass_roundoff_cleanup,mass_after_projection,mass_before_projection,mass_redistributed_high_global,mass_redistributed_high_local,mass_redistributed_low_global,mass_redistributed_low_local,mass_redistributed_simplex_global,mass_redistributed_simplex_local,mass_transferred_A_to_vacancy,mass_transferred_AtoB,mass_transferred_B_to_vacancy,mass_transferred_BtoA,mass_transferred_high_to_vacancy,mass_transferred_low,mass_transferred_simplex_to_vacancy,mass_transferred_to_vacancy,max_high_violation,max_low_violation,max_simplex_violation,n_calls,n_expensive_projection_calls,n_high_entries,n_low_entries,n_redistribute_high_failures,n_redistribute_low_failures,n_redistribute_simplex_failures,n_roundoff_cleanup_calls,n_simplex_cells,n_transfer_fallback_entries,redistribute_high_leftover,redistribute_low_leftover,redistribute_simplex_leftover
integrating,0.18000000000000002,2,data/integrating/VS_run_2_det_Dv0.180_projection_diag.json,data/integrating/VS_run_2_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2141.1372611522675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23659088114.514904,23659088114.514904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,3,data/integrating/VS_run_3_det_Dv0.180_projection_diag.json,data/integrating/VS_run_3_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2126.6134672164917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23653874374.94165,23653874374.94165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,4,data/integrating/VS_run_4_det_Dv0.180_projection_diag.json,data/integrating/VS_run_4_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2134.072855949402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23628331092.826336,23628331092.826336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,5,data/integrating/VS_run_5_det_Dv0.180_projection_diag.json,data/integrating/VS_run_5_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2121.7359018325806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23662974571.79006,23662974571.79006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,6,data/integrating/VS_run_6_det_Dv0.180_projection_diag.json,data/integrating/VS_run_6_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2127.824118375778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23685934874.806725,23685934874.806725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,7,data/integrating/VS_run_7_det_Dv0.180_projection_diag.json,data/integrating/VS_run_7_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2172.4093668460846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23646861908.130013,23646861908.130013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,8,data/integrating/VS_run_8_det_Dv0.180_projection_diag.json,data/integrating/VS_run_8_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2140.24151968956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23621012608.657906,23621012608.657906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.18000000000000002,9,data/integrating/VS_run_9_det_Dv0.180_projection_diag.json,data/integrating/VS_run_9_det_Dv0.180_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2144.3998034000397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675971572.84135,23675971572.84135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,0,data/integrating/VS_run_0_det_Dv0.190_projection_diag.json,data/integrating/VS_run_0_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2112.785170316696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674514854.466286,23674514854.466286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,1,data/integrating/VS_run_1_det_Dv0.190_projection_diag.json,data/integrating/VS_run_1_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2151.1303033828735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23659088114.514904,23659088114.514904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,2,data/integrating/VS_run_2_det_Dv0.190_projection_diag.json,data/integrating/VS_run_2_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2142.911162376404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23653874374.94165,23653874374.94165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,3,data/integrating/VS_run_3_det_Dv0.190_projection_diag.json,data/integrating/VS_run_3_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2125.47545337677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23628331092.826336,23628331092.826336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,4,data/integrating/VS_run_4_det_Dv0.190_projection_diag.json,data/integrating/VS_run_4_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2137.20046377182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23662974571.79006,23662974571.79006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,5,data/integrating/VS_run_5_det_Dv0.190_projection_diag.json,data/integrating/VS_run_5_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2124.663791656494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23685934874.806725,23685934874.806725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,6,data/integrating/VS_run_6_det_Dv0.190_projection_diag.json,data/integrating/VS_run_6_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2129.073604822159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23646861908.130013,23646861908.130013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,7,data/integrating/VS_run_7_det_Dv0.190_projection_diag.json,data/integrating/VS_run_7_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2173.2748823165894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23621012608.657906,23621012608.657906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,8,data/integrating/VS_run_8_det_Dv0.190_projection_diag.json,data/integrating/VS_run_8_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2140.6288652420044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675971572.84135,23675971572.84135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.19,9,data/integrating/VS_run_9_det_Dv0.190_projection_diag.json,data/integrating/VS_run_9_det_Dv0.190_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2128.353880882263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23664643295.321182,23664643295.321182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,0,data/integrating/VS_run_0_det_Dv0.200_projection_diag.json,data/integrating/VS_run_0_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2108.739230155945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23659088114.514904,23659088114.514904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,1,data/integrating/VS_run_1_det_Dv0.200_projection_diag.json,data/integrating/VS_run_1_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2155.253142595291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23653874374.94165,23653874374.94165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,2,data/integrating/VS_run_2_det_Dv0.200_projection_diag.json,data/integrating/VS_run_2_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2141.1900997161865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23628331092.826336,23628331092.826336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,3,data/integrating/VS_run_3_det_Dv0.200_projection_diag.json,data/integrating/VS_run_3_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2126.9944908618927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23662974571.79006,23662974571.79006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,4,data/integrating/VS_run_4_det_Dv0.200_projection_diag.json,data/integrating/VS_run_4_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2131.5288758277893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23685934874.806725,23685934874.806725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,5,data/integrating/VS_run_5_det_Dv0.200_projection_diag.json,data/integrating/VS_run_5_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2113.002855539322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23646861908.130013,23646861908.130013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,6,data/integrating/VS_run_6_det_Dv0.200_projection_diag.json,data/integrating/VS_run_6_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2134.201833963394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23621012608.657906,23621012608.657906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,7,data/integrating/VS_run_7_det_Dv0.200_projection_diag.json,data/integrating/VS_run_7_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2169.6378240585327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675971572.84135,23675971572.84135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,8,data/integrating/VS_run_8_det_Dv0.200_projection_diag.json,data/integrating/VS_run_8_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2134.9074733257294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23664643295.321182,23664643295.321182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
integrating,0.2,9,data/integrating/VS_run_9_det_Dv0.200_projection_diag.json,data/integrating/VS_run_9_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2128.3688168525696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23665704240.976685,23665704240.976685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,0,data/migrating/VS_run_0_det_Dv0.010_projection_diag.json,data/migrating/VS_run_0_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2541.824675798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23690577257.366352,23690577257.366352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,1,data/migrating/VS_run_1_det_Dv0.010_projection_diag.json,data/migrating/VS_run_1_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2509.934829235077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23691274088.75651,23691274088.75651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,2,data/migrating/VS_run_2_det_Dv0.010_projection_diag.json,data/migrating/VS_run_2_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2687.33540391922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23682008094.78746,23682008094.78746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,3,data/migrating/VS_run_3_det_Dv0.010_projection_diag.json,data/migrating/VS_run_3_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2583.9023332595825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23646855727.46534,23646855727.46534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,4,data/migrating/VS_run_4_det_Dv0.010_projection_diag.json,data/migrating/VS_run_4_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2646.3242819309235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23664008870.87576,23664008870.87576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,5,data/migrating/VS_run_5_det_Dv0.010_projection_diag.json,data/migrating/VS_run_5_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2551.3442125320435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23643650512.7056,23643650512.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,6,data/migrating/VS_run_6_det_Dv0.010_projection_diag.json,data/migrating/VS_run_6_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2613.0088250637054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23677532457.52027,23677532457.52027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,7,data/migrating/VS_run_7_det_Dv0.010_projection_diag.json,data/migrating/VS_run_7_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2584.1560893058777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23666709686.108803,23666709686.108803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,8,data/migrating/VS_run_8_det_Dv0.010_projection_diag.json,data/migrating/VS_run_8_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2538.0206093788147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663104471.387165,23663104471.387165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.01,9,data/migrating/VS_run_9_det_Dv0.010_projection_diag.json,data/migrating/VS_run_9_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2593.7353994846344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23653294425.961647,23653294425.961647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,0,data/migrating/VS_run_0_det_Dv0.020_projection_diag.json,data/migrating/VS_run_0_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2524.6669075489044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23691274088.75651,23691274088.75651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,1,data/migrating/VS_run_1_det_Dv0.020_projection_diag.json,data/migrating/VS_run_1_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2513.8894448280334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23682008094.78746,23682008094.78746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,2,data/migrating/VS_run_2_det_Dv0.020_projection_diag.json,data/migrating/VS_run_2_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2688.1771898269653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23646855727.46534,23646855727.46534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,3,data/migrating/VS_run_3_det_Dv0.020_projection_diag.json,data/migrating/VS_run_3_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2583.767292737961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23664008870.87576,23664008870.87576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,4,data/migrating/VS_run_4_det_Dv0.020_projection_diag.json,data/migrating/VS_run_4_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2623.6624658107758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23643650512.7056,23643650512.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,5,data/migrating/VS_run_5_det_Dv0.020_projection_diag.json,data/migrating/VS_run_5_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2557.9473185539246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23677532457.52027,23677532457.52027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,6,data/migrating/VS_run_6_det_Dv0.020_projection_diag.json,data/migrating/VS_run_6_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2605.7122464179993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23666709686.108803,23666709686.108803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,7,data/migrating/VS_run_7_det_Dv0.020_projection_diag.json,data/migrating/VS_run_7_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2584.896889448166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663104471.387165,23663104471.387165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,8,data/migrating/VS_run_8_det_Dv0.020_projection_diag.json,data/migrating/VS_run_8_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2524.7397236824036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23653294425.961647,23653294425.961647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.02,9,data/migrating/VS_run_9_det_Dv0.020_projection_diag.json,data/migrating/VS_run_9_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2589.186410188675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23677711377.279755,23677711377.279755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
